reviewer_id,reviewer_average_stars,reviewer_fans,reviewer_name,reviewer_review_count,reviewer_yelper_since,reviewer_funny_votes,reviewer_useful_votes,reviewer_cool_votes,reviewer_total_votes,reviewer_num_friends,reviewer_years_elite,reviewer_currently_elite,reviewer_num_compliments
52JujBdOqAjTve5rh7LYvg,3.92,2.0,Alex,76.0,2009-06,0,0,0,0,0,0,0,6
SSpLqWpPbGf_ERItMkoT9g,4.03,5.0,Natasha,98.0,2008-04,0,0,0,0,10,0,0,25
uYjkUGdjGzEo0vUziRvtww,3.7,15.0,Kim,519.0,2009-05,0,0,0,0,10,3,0,106
diM_-sXgZ7b3K5O5CXDrow,3.96,2.0,Carmen,23.0,2010-06,0,0,0,0,45,0,0,15
lv6Xoub2_v6KBnrVqAUE-Q,3.27,0.0,Brittany,15.0,2009-08,0,0,0,0,6,0,0,3
g5zN3ikCE8laGIADYtjQAg,4.25,0.0,Kelly,5.0,2010-07,0,0,0,0,0,0,0,0
rpqCiHZ3fHajH_qvXA-ebA,3.76,0.0,Stephen,49.0,2008-11,0,0,0,0,0,0,0,2
4gmckEumwan9F7Y7WR5tog,3.29,9.0,Gabriel,162.0,2008-10,0,0,0,0,24,6,1,65
m_7MebyMjA40oyong3gVcg,2.0,0.0,leah,1.0,2011-01,0,0,0,0,2,0,0,0
hCf_3wy5Th1DFxOhtgOnwg,4.06,3.0,Tammy,16.0,2011-01,0,0,0,0,8,0,0,58
yNK6mp89_FTPLY6ztH1c2Q,4.72,4.0,Heather,25.0,2010-07,0,0,0,0,36,0,0,13
e07VKhPePVhQQFIosp3pjg,3.83,0.0,Cynthia,7.0,2010-05,0,0,0,0,0,0,0,0
B-VN7O5UjCNmu5xkqU1UCA,3.8,2.0,Heather,40.0,2011-06,0,0,0,0,7,2,0,17
_kOZqtzJsbaIY85vcrRfPw,3.88,4.0,Jim,90.0,2011-12,0,0,0,0,8,0,0,7
Hh0TsWDvslYmhQZjeYYZcw,3.0,0.0,Eric,2.0,2011-07,0,0,0,0,0,0,0,0
eqy95kUOcjubMUZ2F_FcOA,4.19,0.0,Susan,35.0,2011-03,0,0,0,0,3,0,0,11
26It4nzY_CeHQjnsMm1uDA,2.14,0.0,Steven,7.0,2011-01,0,0,0,0,1,0,0,0
YFazrUaArfaMkBPRIkdGxA,2.25,0.0,Walt,17.0,2008-08,0,0,0,0,0,0,0,1
TYVtQ7QWLsoP7YO0WGhYjA,4.09,3.0,Kristi,44.0,2011-10,0,0,0,0,7,2,0,22
QqF-fHYiQRoyenAwlZQ0gg,3.95,1.0,Shelly,42.0,2012-04,0,0,0,0,2,0,0,2
7LGEDz7UsMhL3N8Xiqz5nA,3.32,1.0,Lyla,26.0,2011-08,0,0,0,0,0,0,0,7
GUt8x1WtNX0GfqAEjIh9xw,4.0,0.0,Sheila,3.0,2013-02,0,0,0,0,3,0,0,0
FtP5Nun4XPqhxhJFZFF-pQ,3.61,1.0,Steven,98.0,2012-07,0,0,0,0,10,0,0,11
rDK2dgqRSyYybF2AbJ79kw,4.0,0.0,Elizabeth,4.0,2013-06,0,0,0,0,0,0,0,0
IvL1Sxrw_xnJ-XIvuYaz_g,1.0,0.0,Mark,6.0,2009-07,0,0,0,0,0,0,0,0
QfsHq77qFKLW26Sspb6JzQ,3.8,5.0,Kim,56.0,2011-01,0,0,0,0,71,0,0,16
lTVFl5i4Sh8G2vV6T7Nanw,4.22,1.0,Cheryl,60.0,2011-11,0,0,0,0,2,0,0,2
sQl_a13fyB-llZ8FhHp68A,5.0,1.0,Kara,6.0,2013-07,0,0,0,0,1,0,0,0
anMeQc6V4Vr1vxynm9voOw,3.92,1.0,Kiri,39.0,2013-05,0,0,0,0,0,0,0,1
CeGXyN69uBIApcAO_Sx6-A,5.0,0.0,Diane,7.0,2013-04,0,0,0,0,1,0,0,0
2OOcDXS8AQDENzXmnmVCxw,3.67,1.0,Jennifer,6.0,2013-09,0,0,0,0,0,0,0,1
ycPR0YAso27bEGNZJhRxXQ,3.68,1.0,Stormy,51.0,2010-02,0,0,0,0,10,0,0,14
AhLm9os7qKkLufxN03IHLg,2.6,0.0,Moneik,6.0,2013-03,0,0,0,0,0,0,0,0
W9sbgluz9PFNkf_FJFL87g,3.0,0.0,Lynn,4.0,2010-08,0,0,0,0,0,0,0,0
gWLHKT7qo3Lm3Zh7xVKl4Q,3.81,0.0,Kristin,57.0,2012-10,0,0,0,0,0,0,0,2
wThW28UVaNbVwI4zN2IIdg,3.73,0.0,Anne,50.0,2014-01,0,0,0,0,0,0,0,0
snflkXfKvBOwPYp0D7JS5g,3.87,0.0,Jennifer,15.0,2012-06,0,0,0,0,0,0,0,0
NLEGajVhECX-6T2D2kxznA,3.0,0.0,Levi,37.0,2010-11,0,0,0,0,6,0,0,9
5PiY9adAzWaZfb9xi_M9QQ,3.53,7.0,Brian,151.0,2011-11,0,0,0,0,8,4,1,27
BRS5tRmQ4-fJHlLft933LA,2.75,0.0,Kata,5.0,2013-10,0,0,0,0,0,0,0,0
FPRQIdeQwLO6aS_pdC8Mhw,5.0,0.0,Daire,1.0,2014-05,0,0,0,0,1,0,0,0
FDhXfKzGsis4OJSdx54FjA,4.69,2.0,Tatum,15.0,2012-07,0,0,0,0,11,0,0,6
y3blrR2WW9K7mJgmm5q8vg,3.2,0.0,Steve,11.0,2014-07,0,0,0,0,0,0,0,0
Dc0v3ANOi1e6UbCmeXC-Kg,4.0,0.0,Kate,3.0,2011-07,0,0,0,0,0,0,0,0
eSDGCxFl8zGdObgnSyiBLw,4.0,0.0,Miranda,2.0,2014-03,0,0,0,0,0,0,0,0
X5QYulpMFNbZYRzlJsbczw,3.94,0.0,Nikki,35.0,2012-07,0,0,0,0,1,0,0,12
LxQ9zhPfvPfoMisbiAxNfg,4.0,0.0,Chester,10.0,2014-08,0,0,0,0,0,0,0,0
8certomS2xullsIXzLzL8A,3.97,3.0,Barrie,266.0,2013-08,0,0,0,0,19,2,1,158
f7r7D8eT3L4X-ud88LV8IA,3.85,24.0,Dianne,458.0,2007-08,0,0,0,0,59,7,1,159
sol_WPnzwDEawQ_jC_19zA,4.0,0.0,Byron,6.0,2010-08,0,0,0,0,0,0,0,1
i0MZiMWK3X57vnLbmHMnuA,3.68,0.0,Kevin,35.0,2012-08,0,0,0,0,3,0,0,8
sMGwawG0hPVt0CQHiss1XQ,4.38,0.0,Ralph,36.0,2013-08,0,0,0,0,1,0,0,4
udomMc3zBW8IFxJstNaBmg,3.78,0.0,Stephen,10.0,2013-10,0,0,0,0,0,0,0,0
djko6RJycFVYqJR7H17nzw,5.0,0.0,Tory,1.0,2014-05,0,0,0,0,0,0,0,0
75EhWKNSNAJGwvHRoqXYpw,3.67,0.0,Christy,6.0,2014-04,0,0,0,0,0,0,0,0
XPVvwMxR-1sySuW7XgbUfQ,3.5,0.0,Dave,6.0,2009-09,0,0,0,0,0,0,0,0
L7Kx-avK5iy5h1JcykL69w,4.25,0.0,Nick,16.0,2009-05,0,0,0,0,0,0,0,5
hHBBVfKXhDD8XAtY7bpM7Q,3.91,0.0,Ashley,10.0,2013-03,0,0,0,0,1,0,0,1
g930q9ne_pPhEo4VUHfLEA,2.8,0.0,C,5.0,2011-03,0,0,0,0,0,0,0,0
aTzw3Sww1F_-GOIk3-cp0Q,4.07,1.0,Siana,55.0,2012-08,0,0,0,0,34,1,1,20
r-yfwsugJKWgJJhfRAD3yQ,3.06,0.0,Eddie,16.0,2010-07,0,0,0,0,3,0,0,4
Olt8WiypCalMERIQQTfttg,3.51,1.0,Charles,48.0,2009-08,0,0,0,0,0,0,0,9
bK_pSZB_ffrz5eAvnIToiA,4.05,2.0,Amy,38.0,2011-08,0,0,0,0,1,0,0,6
F7qu01n20XmhEAZKNSz30w,4.0,1.0,Tom,16.0,2011-09,0,0,0,0,3,0,0,1
6ibdjev9qPEGqOOjlYE36g,4.0,0.0,Will,1.0,2012-05,0,0,0,0,0,0,0,0
pyFJ_7umL8FhrSZmG1rOzw,4.14,0.0,Jon,14.0,2013-01,0,0,0,0,3,0,0,7
qSg_Z0crqM1xr11QNQ5i6A,3.38,0.0,Mark,24.0,2012-08,0,0,0,0,0,0,0,3
3_tyzReN9mfZZeeKXLs3Eg,4.8,0.0,Carlos,5.0,2014-07,0,0,0,0,0,0,0,0
rfmXIRAo1vxxGzTgiRxh9w,3.45,0.0,Joe,10.0,2009-05,0,0,0,0,1,0,0,1
bhdvhGMVIZGw8TRgES2ELg,2.95,0.0,Van,22.0,2007-09,0,0,0,0,0,0,0,0
o_rkdhQZM-r29Y-cX6dBAw,5.0,1.0,Belle,3.0,2010-01,0,0,0,0,5,0,0,0
oByNG-gdrIKMMzCkqhkEew,4.0,0.0,Crispin,1.0,2012-07,0,0,0,0,0,0,0,1
n70Pe0hgJ1e_ZnOYOkGbgg,2.0,0.0,Kiyah,1.0,2014-11,0,0,0,0,0,0,0,0
sHPqmAc-PJria61F3yOZgw,3.85,0.0,H,31.0,2014-06,0,0,0,0,0,0,0,0
R_FoiF85e0aY_frZgcK_wg,3.2,0.0,Tracey,10.0,2013-10,0,0,0,0,0,0,0,0
MB27EijP5npfsUvKUPLPXA,4.5,0.0,Dick,6.0,2010-08,0,0,0,0,1,0,0,0
0Hl2HmPdGjRdcDf2MRY14g,5.0,0.0,Judy,1.0,2011-08,0,0,0,0,0,0,0,0
oDNlM7pddz_lalnIgf-ctQ,3.4,0.0,Andrew,21.0,2011-08,0,0,0,0,0,0,0,1
jOYIjTgMeJdzNbYRdHXI8A,3.28,0.0,Melissa,39.0,2012-09,0,0,0,0,0,0,0,1
NDfI2_iz3BO6Kdxt6Xqnqg,5.0,0.0,Yvette,1.0,2011-04,0,0,0,0,0,0,0,0
vUlU7B2E1mCMfTSrRw2XTw,5.0,0.0,Josh,2.0,2008-08,0,0,0,0,0,0,0,0
zDVkVyrUWBXrF4VqrsQ2iA,3.31,9.0,Sean,313.0,2006-02,0,0,0,0,17,4,0,53
rc9v3Egnw_rBZglF0vr_qQ,3.46,69.0,Shanna,809.0,2006-04,0,0,0,0,96,10,1,308
VyeohVyLkLhJbzjbVjsBNw,3.39,1.0,David,45.0,2009-03,0,0,0,0,2,0,0,9
Omq2P8dVtaLjcs-8PGs2sQ,3.72,0.0,Austin,18.0,2009-09,0,0,0,0,5,0,0,2
UME4YnLGe3RWsXSGkm2ykg,4.25,0.0,Bret,4.0,2009-11,0,0,0,0,0,0,0,0
WUVUNvDBzQmr5IqYikao1g,4.17,0.0,Dave,12.0,2010-02,0,0,0,0,1,0,0,0
KzoaCWW7RyK1ISwqVIrIzQ,4.27,0.0,Russ,11.0,2009-05,0,0,0,0,1,0,0,2
kIUnJmctc0sr7WkNvc_54Q,3.56,5.0,Justin,145.0,2008-10,0,0,0,0,3,0,0,9
JsIFlCoyyJT4cfl29sJ5Jg,3.94,2.0,Brandi,16.0,2010-05,0,0,0,0,11,0,0,8
DgD7K7HI-TocqJojwCMrTQ,4.17,9.0,Katherine,157.0,2010-06,0,0,0,0,27,4,1,73
LEqxsZK2W6tA9nElEuGWCw,4.19,2.0,roy,36.0,2009-09,0,0,0,0,37,0,0,14
AirVzN1BVQBmq5zY0YMNYQ,3.81,21.0,Stacy,261.0,2010-01,0,0,0,0,123,4,0,212
FXMgW849uWxPPygt_vtryg,3.51,10.0,Robert,644.0,2010-05,0,0,0,0,10,5,1,135
kJ8H7PC7nV2D6xndIu8Zbg,4.2,0.0,Emalee,5.0,2010-11,0,0,0,0,0,0,0,1
gpZncNCBhVac5IKNICcaFw,4.09,1.0,Jake,11.0,2009-09,0,0,0,0,26,0,0,11
_4vcsFR5Uy1RdgvRILg23Q,3.93,12.0,Courtney,403.0,2009-07,0,0,0,0,14,6,0,42
RGOnxaXSCcJ3lN16Dwi6MQ,4.02,4.0,Michelle,51.0,2009-05,0,0,0,0,20,1,0,26
lzoAlV1bApGWDU3d5fIHjQ,4.05,0.0,Sean,20.0,2011-03,0,0,0,0,6,0,0,5
7BPbpiDdrI98Q__r2BrIsA,4.25,1.0,Brianna,8.0,2011-05,0,0,0,0,19,0,0,2
QGR8H2MG3ZbB0NeZxgFKRg,3.77,3.0,John,156.0,2011-04,0,0,0,0,16,4,0,45
H7PKqDwvC-V08RMj74G8Uw,2.81,7.0,Aaron,341.0,2007-05,0,0,0,0,8,2,0,93
ERehq1xWfEWg20g_yQeOig,3.9,5.0,Herman,199.0,2009-10,0,0,0,0,4,4,0,18
jfRbc2KcGbNF5NtEOxwxwA,3.91,0.0,Vanessa,42.0,2011-04,0,0,0,0,9,0,0,11
gQlLuTUG49u3z7bI1ySKmw,3.51,1.0,Chris,65.0,2010-02,0,0,0,0,31,3,0,47
4411KKUZqQotY3kDEqN45Q,3.74,0.0,Richard,41.0,2011-06,0,0,0,0,10,0,0,5
u5U4zWx9wFiuZYf-zVTSdg,5.0,0.0,Justin,7.0,2011-02,0,0,0,0,25,0,0,1
JNC6wibJ_NdGlK0drLjcTQ,3.79,0.0,A P,64.0,2011-06,0,0,0,0,0,0,0,7
sgTv2J6yY47NLEBCRd_MBg,4.3,0.0,Kyle,20.0,2011-10,0,0,0,0,0,0,0,1
HM-H4K0CPjIdkdhtAbbz9w,3.87,1.0,Tim,31.0,2010-01,0,0,0,0,0,0,0,1
fGTIUYNl2J-FuUf1rza-DA,4.1,1.0,Mary,29.0,2012-01,0,0,0,0,1,0,0,5
VweOtg6XroVB5i2Hjo9sGQ,3.53,0.0,Don,43.0,2011-12,0,0,0,0,8,0,0,9
4a-2XGkHX_vsfQCoNjFaVQ,4.06,0.0,Tim,16.0,2010-06,0,0,0,0,0,0,0,2
1dPfJA5nxKECvIiHq5dccg,3.9,2.0,Kacey,38.0,2012-04,0,0,0,0,17,0,0,12
_uj2uGa1vFQDK6-sCge0xg,4.67,0.0,Brian,3.0,2012-03,0,0,0,0,1,0,0,0
0ciNBR8DE1c8BXyPgNMSQQ,4.67,0.0,Chris,4.0,2011-04,0,0,0,0,0,0,0,0
qzbGELnKABDdAuOV67eT5w,4.67,0.0,Kevin,7.0,2012-10,0,0,0,0,0,0,0,1
Orzi9YdqLJGEPGfV0Ih1jA,3.23,0.0,Tanner,14.0,2012-11,0,0,0,0,0,0,0,2
hkPF7XnOy92HQ8CCAIIEeA,3.81,0.0,Christopher,67.0,2011-10,0,0,0,0,8,0,0,6
Zl_fNX7giA2IGV24uDlj8A,5.0,0.0,Rich,2.0,2013-03,0,0,0,0,0,0,0,0
qivlnHrLj50R3CWQSDQnUw,4.62,0.0,Krystal,8.0,2012-02,0,0,0,0,4,0,0,2
coxcJh2AfUjyhSG1cDmXEQ,4.25,0.0,David,4.0,2013-03,0,0,0,0,0,0,0,0
sbX5NhQIuNQTZ6Y6vpoFMA,3.43,1.0,Michael,27.0,2012-02,0,0,0,0,2,0,0,2
JCDjFVSmtF8oLyVj07fUSg,3.87,1.0,Nikki,60.0,2008-07,0,0,0,0,35,2,1,24
QM7vDx_WsheJZqust5VGcQ,3.54,0.0,Lauren,15.0,2012-12,0,0,0,0,0,0,0,1
T7Qj7H4S6DeqNA18feIcAw,5.0,0.0,Robin,1.0,2013-08,0,0,0,0,0,0,0,0
hjGkyqvLOhlG0BNpUhci1A,4.16,7.0,Janet,168.0,2009-02,0,0,0,0,33,3,1,44
dMjHTKExTf-FBwYnHUFbuw,4.02,1.0,Kynton,42.0,2013-08,0,0,0,0,5,0,0,0
l5Se0l0Dc0eUHpQQoNRFig,3.75,0.0,Eddie,12.0,2012-07,0,0,0,0,1,0,0,0
BctgLavV27nx6S26gv2EDA,3.68,32.0,Karen,441.0,2007-11,0,0,0,0,28,8,1,115
b4CftWQSELbAXZBI_dxnBw,4.0,0.0,Brad,6.0,2012-10,0,0,0,0,0,0,0,0
t28RewcI06PpV6oMSHVbBg,3.51,1.0,Brad,42.0,2010-05,0,0,0,0,0,0,0,1
bEHJzHIIL-mWwVA_aB27Rg,3.67,0.0,Paul,27.0,2013-08,0,0,0,0,2,0,0,0
pI6lcuRJcsWuJsCisxzW5g,4.19,1.0,Yelena,32.0,2014-03,0,0,0,0,1,0,0,2
yujTABbdC1Y97qTrq0mw4w,3.93,0.0,Jess,15.0,2013-10,0,0,0,0,4,0,0,6
GBOi2QRLWu0o0sumed_3OQ,3.5,0.0,Albert,168.0,2012-09,0,0,0,0,3,3,1,2
8kxjmPn4f59eEZlB_48ZzA,4.33,0.0,Colette,3.0,2014-04,0,0,0,0,0,0,0,0
9ki_-I7oW6YxnUZBCmxs5Q,5.0,0.0,Vishwas,1.0,2014-02,0,0,0,0,1,0,0,0
Bi5E0xedLGtszrpLXG7VrA,4.22,1.0,Kseniya,18.0,2010-10,0,0,0,0,32,0,0,8
YF_QZQ3OXpyLZPICgwA4IQ,3.96,1.0,Devanshi,49.0,2011-10,0,0,0,0,2,0,0,1
d-M53YTDMBSXkNS1VOflbw,3.52,2.0,Daniel,294.0,2009-12,0,0,0,0,4,0,0,28
pIIjNEjiGflE6v3D0Lc-HQ,3.68,0.0,Melissa,41.0,2014-08,0,0,0,0,3,0,0,3
MMOOJpUXNjDoiWr0FC-4uA,4.83,0.0,Ben,6.0,2014-01,0,0,0,0,0,0,0,0
kcnUVGT_T6IkB8kKPo9Oiw,5.0,0.0,Chelsea,1.0,2014-03,0,0,0,0,0,0,0,0
JjMXAwc0LzPEm_EORNuItA,3.7,10.0,Danielle,143.0,2012-12,0,0,0,0,2,2,1,18
eQVMuLq6YJsFN_I9ECvXKw,3.44,0.0,Mark,6.0,2012-02,0,0,0,0,0,0,0,0
YqHP-3AYGkW0-Pztbh42GQ,3.79,1.0,Jen,71.0,2012-04,0,0,0,0,7,3,1,26
EIRw8z6RvDUSXNfUHb_80Q,4.23,6.0,Emma,185.0,2014-06,0,0,0,0,20,2,1,222
I9hjsn-Zf9H0On3stLAnWA,4.5,0.0,Misty,38.0,2014-01,0,0,0,0,0,0,0,2
xW77hSGEJ6KbKEO8N0iEvA,3.08,0.0,Blaze,15.0,2014-09,0,0,0,0,0,0,0,0
M_RnjCIlrg5kDptUKjfb6A,2.71,0.0,Michael,7.0,2014-05,0,0,0,0,0,0,0,0
4-WyS-wKrSSwoHpcSk_cYQ,3.79,0.0,Michael,41.0,2011-04,0,0,0,0,0,0,0,0
6zxxb7vmU6QJvaCg_X3_sg,2.89,0.0,Swapnil,19.0,2013-08,0,0,0,0,7,0,0,0
Mt4SboSNgKqoet08SlKD6g,3.73,0.0,Bob,11.0,2010-07,0,0,0,0,0,0,0,1
nwpzAqDiSx5P4XxAKT5PMQ,3.89,6.0,Jonathan,84.0,2010-03,0,0,0,0,43,0,0,38
To1gkN3ge3EK5Fcfj2ZWcw,4.14,0.0,Anthony,14.0,2013-06,0,0,0,0,0,0,0,0
4ZglZS-qVknBlTNs6QXSTg,3.43,0.0,Shannon,7.0,2012-03,0,0,0,0,0,0,0,0
337bceMfziES6pBTMbsSEQ,2.71,1.0,Ness,7.0,2010-08,0,0,0,0,3,0,0,1
0HwacoY2W3vJabqfLaB2ug,1.0,0.0,Will,1.0,2013-04,0,0,0,0,0,0,0,0
6vKgcPRA79FSTMAOx5-eXw,2.33,0.0,Chris,3.0,2009-08,0,0,0,0,0,0,0,0
6xHF-2sZFCWuegPDDVXQ7w,3.0,0.0,Greg,4.0,2012-03,0,0,0,0,0,0,0,0
_es0Mm3dlhi8Kzd-7irR6Q,3.8,0.0,Kevin,5.0,2010-08,0,0,0,0,4,0,0,1
JpOyej-qVMQkGuYMOitCWg,4.03,3.0,Chris,291.0,2008-11,0,0,0,0,0,0,0,5
0dZX68eacHlyfWJtGbojSA,3.53,0.0,Stephen,30.0,2007-12,0,0,0,0,4,0,0,2
WsNIkZ3uYRVpmSv6DBTVvw,3.68,0.0,M,28.0,2010-04,0,0,0,0,0,0,0,1
uidJzuFMaKuhO-3KzZxIUw,3.79,0.0,Jerome,20.0,2010-04,0,0,0,0,0,0,0,0
RooAxyyHr6qzJaiwMYWXag,4.0,2.0,Meghan,15.0,2009-04,0,0,0,0,1,0,0,5
5UBtbgtJ5ga2MJErHb4FzA,3.76,0.0,Charles,25.0,2010-06,0,0,0,0,0,0,0,1
4NbSY0wMHNH_-K-6X5llIg,3.19,0.0,Chris,36.0,2011-05,0,0,0,0,0,0,0,2
3_TXRI3BvyVGDF4-1bRv_A,3.43,0.0,Timothy,9.0,2009-04,0,0,0,0,0,0,0,0
kVAGAggKq9NwTAC9TyDX6A,3.76,0.0,Dan,41.0,2011-01,0,0,0,0,3,0,0,3
B4wN0FEGPQpnf3daBpgEOw,4.08,2.0,Charlie,36.0,2009-03,0,0,0,0,0,2,1,6
w7wlS_EV1B4PXPeFMpS0QA,3.66,1.0,Geoffrey,107.0,2008-05,0,0,0,0,0,0,0,10
i4TOGDCGpK_zUCxltuL6vQ,3.13,0.0,Tal,42.0,2010-04,0,0,0,0,1,0,0,4
LuJFdqOSrc-KXArOH4pA2Q,3.89,0.0,Donna,9.0,2011-06,0,0,0,0,0,0,0,1
4AaaGtPaAPRwWijy5GYKwQ,4.42,1.0,Beth,12.0,2012-05,0,0,0,0,0,0,0,3
685Gbhk4U812RSi8iKQ4Tw,4.19,11.0,Scott,347.0,2009-04,0,0,0,0,1,0,0,21
-XQP-UL-YndV2NRpdhGsOA,3.08,1.0,George,52.0,2011-07,0,0,0,0,4,0,0,4
oRtCENTqvgc7jCZ0QqgIhg,4.1,0.0,Dan,25.0,2011-11,0,0,0,0,0,0,0,0
Rs-kd5JkktnBr7RWNqdrGQ,5.0,0.0,George,2.0,2010-02,0,0,0,0,0,0,0,0
nnzo8dSOvfLTucTwoAyGMA,2.43,0.0,Javier,7.0,2012-10,0,0,0,0,0,0,0,0
4AwUiiP5qvJJBGfYI7NBqg,3.74,1.0,Herbert,28.0,2012-11,0,0,0,0,1,0,0,4
8v-cSkG7S-NJij7CUs2tfw,4.04,10.0,Mikee,711.0,2011-11,0,0,0,0,10,0,0,46
K_seSA7i-uC--tOeVQ90VA,3.74,1.0,Nicks,27.0,2011-10,0,0,0,0,3,0,0,1
wQLklLwUILkCUz3elxA0rQ,4.08,0.0,Miguel,39.0,2011-11,0,0,0,0,2,0,0,0
P3QIyXmLxCqhYNRiTvqhdw,4.64,3.0,Daniel,11.0,2012-01,0,0,0,0,16,0,0,2
XiZgg1nSk_IOQvhx3CgPYg,2.43,0.0,Mark,7.0,2013-02,0,0,0,0,1,0,0,0
URtK4Lp4uB6LVZceuDykFg,5.0,0.0,Tawnya,1.0,2013-05,0,0,0,0,0,0,0,0
cwO66W-J3arRiPabKHqNnQ,3.34,0.0,Michele,61.0,2012-04,0,0,0,0,19,0,0,4
RtC_hiDo4wAh2jJ1G5cMAg,3.91,0.0,Rick,9.0,2012-12,0,0,0,0,0,0,0,0
JXCthhuy_Rtqix8L-YbZww,4.1,4.0,Kristie,105.0,2011-02,0,0,0,0,51,4,1,83
v9RCOVyH36UgZfGACTXXdg,4.12,2.0,Charlotte Bear,23.0,2011-08,0,0,0,0,25,0,0,8
vMiQG3SUOHjLlvwVzSW2HQ,3.77,0.0,Diana,30.0,2013-08,0,0,0,0,12,0,0,0
ubqwrznVYxGF3S-_cyyVWA,3.47,0.0,Mike,16.0,2011-11,0,0,0,0,0,0,0,1
sOsrHTWkhC3NPFa61Xaikw,4.28,0.0,J,57.0,2011-10,0,0,0,0,0,0,0,1
FfdN5J-2vXTF6lY1EPZWBw,3.56,2.0,David,144.0,2011-01,0,0,0,0,4,0,0,5
MurStzXD6mcgbEt3oCuvzg,3.5,0.0,Kolby,3.0,2012-10,0,0,0,0,1,0,0,0
X-9LkNg5sLMS_N8YZTmTzw,2.33,0.0,Jim,3.0,2012-05,0,0,0,0,1,0,0,0
1BSl660nGalwncSD95NzCA,4.14,1.0,Fernando L,42.0,2010-08,0,0,0,0,4,0,0,5
jv6ZO9vFn2zsscmUCXwang,4.07,1.0,David,29.0,2011-02,0,0,0,0,0,0,0,4
hOHvdyt7VZOjlxsT5wQC1g,4.06,1.0,Ahava,117.0,2008-03,0,0,0,0,4,0,0,20
pZ8kbTMeJi2tkwuZkthN-A,3.66,0.0,Terri,64.0,2013-06,0,0,0,0,0,0,0,1
yJpyMb-Vxtlbr8E34ppaTw,3.8,0.0,Jennifer,5.0,2013-09,0,0,0,0,0,0,0,0
xw_0kmu2s7g47xlrCaLnKA,3.72,0.0,Chloe,18.0,2011-04,0,0,0,0,0,0,0,1
dwhyaxMHSdwAGsANdNrxnQ,4.09,3.0,Kate,143.0,2011-12,0,0,0,0,10,3,1,52
gkeL9Q-XFNeo6UHoPOGULQ,1.0,0.0,Megha,1.0,2014-05,0,0,0,0,0,0,0,0
5E8X25oZ8zAmunT25p-slg,3.25,0.0,Tom,12.0,2011-03,0,0,0,0,8,0,0,3
uzRQqj7zokTIhIXPZOdR3g,3.4,0.0,Brian,15.0,2013-02,0,0,0,0,0,0,0,0
hXhm7BFgRgyyTwaVfHV1DQ,4.15,7.0,Leo,139.0,2011-12,0,0,0,0,3,2,1,7
GGKHlmNfYDCokHOqgNvCpg,5.0,0.0,Loren,1.0,2009-12,0,0,0,0,0,0,0,0
ygCbmJ1GfZsN4zkV2MwxLQ,4.12,2.0,Hollie,25.0,2014-03,0,0,0,0,3,0,0,11
duCx78G17ryRLwgr4Nvy8w,5.0,2.0,Beverly,7.0,2009-07,0,0,0,0,0,0,0,2
2g5-l5vwMTSFSMJ21L2ezg,5.0,0.0,Steve,1.0,2014-07,0,0,0,0,0,0,0,0
J_5DGQ9wi6AQ-8o75FhwFA,3.5,0.0,Evan,11.0,2012-06,0,0,0,0,0,0,0,0
gfIh4cziPhNz4aAgVEQwMw,3.28,0.0,Curtis,32.0,2012-12,0,0,0,0,1,0,0,0
q322gmyolQ1q1Sgi0arPVw,3.0,0.0,Rodel,4.0,2012-11,0,0,0,0,0,0,0,0
EBNTBUMR_WDWe5q7HXvgPA,5.0,0.0,Valerie,3.0,2014-03,0,0,0,0,0,0,0,0
YZGK9ZGJA_tlggqhovI8Lw,3.64,0.0,Angelique,24.0,2012-10,0,0,0,0,3,0,0,10
SyHxg2uTigQEs7GdG6WfdQ,4.75,0.0,Brad,4.0,2013-06,0,0,0,0,0,0,0,0
iXcxzwMRraI0TAiJoppsGQ,4.67,0.0,Geoff,3.0,2011-06,0,0,0,0,1,0,0,0
yFcGyFD_YxG2RcReIgY-kw,3.85,0.0,Denis,20.0,2013-07,0,0,0,0,1,0,0,1
QIM3C5k-DNF8ng8gdO-MFw,2.5,0.0,Ivan,2.0,2014-01,0,0,0,0,0,0,0,0
HY9QxtkHmdJtMKAcgFcU-g,3.23,1.0,Anthony,63.0,2012-01,0,0,0,0,0,0,0,1
Fq_YlhcMSj9OTSSwZNb5KQ,3.29,1.0,Shawn,7.0,2011-01,0,0,0,0,4,0,0,1
nlae8971SGEdWqbP5gEYIg,3.88,30.0,Reed,1230.0,2008-10,0,0,0,0,28,6,1,573
c_Np9qG1P0Oj43DO8NTYEg,4.23,0.0,Scott,42.0,2009-08,0,0,0,0,0,0,0,0
c6Pjbddm1Bz8SRcK_ejCpQ,3.8,4.0,Mike,44.0,2010-01,0,0,0,0,1,2,0,16
GV5WsvbRxuRv00f0LWPuRg,4.5,0.0,Ken,3.0,2011-10,0,0,0,0,0,0,0,0
JjgDCUz0HRdRDz9a3ZiAtA,3.62,12.0,Greg,470.0,2010-03,0,0,0,0,67,4,1,192
Cfm9NdwP8GZB9lMXt7IdhQ,4.52,0.0,Jacob,44.0,2012-01,0,0,0,0,0,0,0,3
-NgD66PQsul_ULtF74NH1g,3.6,2.0,Jason,129.0,2012-10,0,0,0,0,3,0,0,9
VQQ9fXa2un4ww2eRxSHF5A,3.25,0.0,Dave,32.0,2008-04,0,0,0,0,0,0,0,3
